,T_z1,T_z2,T_z3,T_z4,T_z5,T_z6,T_z7,T_z8,T_z9,T_z10,T_z11,T_z12,T_z13,T_z14,T_z15,T_z16,T_z17,T_z18,T_z19
2020-04-25,15.49597702,12.38072227,9.994706608,9.106340341,8.292055724,7.412131489,7.301551635,6.826220821,6.033796828,4.70773481,4.289163602,4.131795406,3.997265878,3.752470918,3.690976715,3.690976715,3.690976715,3.690976715,3.690976715
2020-04-26,15.81776581,12.92926349,10.72595328,9.946749253,9.21260628,8.457294648,8.309273922,7.919352861,7.253172008,6.140453168,5.770491414,5.641261745,5.530777932,5.329548864,5.279019928,5.279019928,5.279019928,5.279019928,5.279019928
2020-04-27,14.87513885,11.96753587,9.749149614,8.962298594,8.213078888,7.458343951,7.311980256,6.916632617,6.242203264,5.115578105,4.742152965,4.610620333,4.498240826,4.295075865,4.243890381,4.243890381,4.243890381,4.243890381,4.243890381
2020-04-28,14.47690735,11.57665319,9.341000752,8.443453275,7.629562801,6.736951905,6.706279699,6.183263958,5.336917149,3.917316884,3.498894005,3.326878869,3.179712196,2.909520559,2.841916656,2.841916656,2.841916656,2.841916656,2.841916656
2020-04-29,17.93523178,15.66233743,13.88150286,13.03631662,12.18853087,11.43811076,11.56037829,10.98859812,10.10686183,8.622111658,8.236391516,8.046870434,7.885012458,7.59376629,7.52023468,7.52023468,7.52023468,7.52023468,7.52023468
2020-04-30,16.79684219,14.57977769,12.84982543,12.06057082,11.28827223,10.56634893,10.64929739,10.13172141,9.325834025,7.969885756,7.607979361,7.436078098,7.289303101,7.025923209,6.959344482,6.959344482,6.959344482,6.959344482,6.959344482
2020-05-01,18.35238037,16.19653366,14.48953911,13.59985032,12.70589641,11.92239368,12.12881082,11.48596355,10.51400437,8.874624358,8.472879156,8.261048191,8.079995934,7.751290778,7.668634033,7.668634033,7.668634033,7.668634033,7.668634033
2020-05-02,16.24509583,14.1920983,12.59725698,11.90134384,11.19694561,10.58157614,10.62272769,10.1833433,9.490920157,8.327026811,8.00614517,7.860704461,7.736438729,7.511715358,7.455106354,7.455106354,7.455106354,7.455106354,7.455106354
2020-05-03,15.91819534,13.62375072,11.84780862,11.10189584,10.40128073,9.685871844,9.698629271,9.243931373,8.519139709,7.301963313,6.956326734,6.806904296,6.679068649,6.444408497,6.385690308,6.385690308,6.385690308,6.385690308,6.385690308
2020-05-04,17.42085419,14.81542737,12.79233251,11.91356022,11.14514811,10.24788886,10.29444299,9.741851352,8.869887602,7.404360106,6.998928187,6.816912457,6.661268141,6.377133452,6.305860138,6.305860138,6.305860138,6.305860138,6.305860138
2020-05-05,17.76871262,15.26613049,13.31140876,12.4107429,11.55402914,10.70640009,10.80983127,10.21444569,9.289721943,7.733504904,7.321008493,7.125559094,6.958359844,6.651730668,6.574971771,6.574971771,6.574971771,6.574971771,6.574971771
2020-05-06,19.92826614,17.17395424,15.01669514,13.99628866,13.00803121,12.06687302,12.21080184,11.52224961,10.45960485,8.670340694,8.204469955,7.979384707,7.786710495,7.430822336,7.342015839,7.342015839,7.342015839,7.342015839,7.342015839
2020-05-07,21.38445053,18.64825736,16.50432266,15.48635873,14.47784249,13.561586,13.70916812,13.0202698,11.95803636,10.16933288,9.70478591,9.476832066,9.282096878,8.930567018,8.841943359,8.841943359,8.841943359,8.841943359,8.841943359
2020-05-08,20.26099167,17.86761963,15.98746961,15.07324443,14.18575916,13.34612363,13.4994922,12.86972755,11.90390735,10.27682422,9.860776387,9.65253054,9.474620835,9.153244862,9.072248077,9.072248077,9.072248077,9.072248077,9.072248077
2020-05-09,17.96107635,15.33507671,13.29956405,12.4313758,11.62279474,10.78421768,10.8136287,10.27668196,9.424831913,7.993733883,7.592244692,7.415017083,7.263510775,6.987833699,6.918580627,6.918580627,6.918580627,6.918580627,6.918580627
2020-05-10,14.80789719,12.60895441,10.90262095,10.16651435,9.454015153,8.770262648,8.804497715,8.344472127,7.617121003,6.394845078,6.054935037,5.904529048,5.775753439,5.537328254,5.477895355,5.477895355,5.477895355,5.477895355,5.477895355
2020-05-11,14.38317261,12.442325,10.92339368,10.21025984,9.504353397,8.861368989,8.956871379,8.478418571,7.73871371,6.493392909,6.16752032,6.010732634,5.876573828,5.629852003,5.568166351,5.568166351,5.568166351,5.568166351,5.568166351
2020-05-12,13.9004837,11.5453145,9.708911007,8.876948293,8.075719441,7.301616701,7.382979284,6.840534159,5.994393754,4.570929292,4.189111195,4.009668394,3.856350626,3.579081575,3.509236908,3.509236908,3.509236908,3.509236908,3.509236908
2020-05-13,14.35920105,11.87326998,9.906736343,8.889797246,7.917858765,6.972439861,7.200771825,6.469740836,5.362786115,3.495949525,3.036350101,2.795573311,2.589762168,2.215716046,2.121701813,2.121701813,2.121701813,2.121701813,2.121701813
2020-05-14,15.78438721,13.01929793,10.85022407,9.80920468,8.797497949,7.841712029,8.003305761,7.293081908,6.200671276,4.36077446,3.886304804,3.652086152,3.451892381,3.088295957,2.996881104,2.996881104,2.996881104,2.996881104,2.996881104
2020-05-15,17.63152466,15.15587477,13.1953799,12.17232883,11.17555623,10.24379118,10.48195416,9.742165382,8.623891419,6.737689236,6.27578406,6.029068082,5.818615486,5.445153908,5.350270844,5.350270844,5.350270844,5.350270844,5.350270844
2020-05-16,19.61171494,17.10962452,15.13204547,14.11705673,13.13994178,12.20287513,12.42396745,11.69795948,10.59699941,8.740501662,8.281404912,8.040761002,7.835275664,7.466219727,7.372964478,7.372964478,7.372964478,7.372964478,7.372964478
2020-05-17,20.45398865,17.8059485,15.70838528,14.61138228,13.56254562,12.54376515,12.80110838,12.00670775,10.80638427,8.7817169,8.286541402,8.023730073,7.799253202,7.394784905,7.29272995,7.29272995,7.29272995,7.29272995,7.29272995
2020-05-18,17.0090004,14.88547985,13.19927726,12.29926274,11.44897524,10.60404173,10.83116349,10.17093261,9.177083276,7.500156136,7.094786256,6.876886392,6.690702959,6.353841045,6.269002533,6.269002533,6.269002533,6.269002533,6.269002533
2020-05-19,13.93984375,11.90398451,10.29677564,9.480152292,8.729978784,7.939939733,8.11000822,7.529827853,6.648247232,5.161928983,4.792144202,4.600241234,4.436315713,4.140657947,4.066091156,4.066091156,4.066091156,4.066091156,4.066091156
2020-05-20,11.63753281,9.118301113,7.158913345,6.293336118,5.523924999,4.653533837,4.714958435,4.162518977,3.294939065,1.836214225,1.437722033,1.254445741,1.097916565,0.816166064,0.745042419,0.745042419,0.745042419,0.745042419,0.745042419
2020-05-21,10.17279968,6.936583002,4.438215896,3.418277362,2.492175211,1.480299005,1.464991746,0.860357808,-0.112410055,-1.744811967,-2.219214358,-2.420354472,-2.592104589,-2.900508883,-2.978445435,-2.978445435,-2.978445435,-2.978445435,-2.978445435
2020-05-22,11.85646591,8.495364039,5.853867589,4.564412825,3.373305187,2.129300941,2.349830937,1.459064163,0.094138232,-2.205468801,-2.7920129,-3.091170301,-3.346097069,-3.793098445,-3.907286072,-3.907286072,-3.907286072,-3.907286072,-3.907286072
2020-05-23,16.38875732,13.88274814,11.90113805,10.87995947,9.876545763,8.95414667,9.180502491,8.448104849,7.338332656,5.46685086,5.005159593,4.760805632,4.552377498,4.18270832,4.088765717,4.088765717,4.088765717,4.088765717,4.088765717
2020-05-24,19.31582794,16.99591875,15.14474469,14.11702204,13.13263218,12.18330781,12.47722462,11.70515388,10.55086892,8.602105523,8.141114642,7.883346863,7.663529507,7.274749572,7.175824738,7.175824738,7.175824738,7.175824738,7.175824738
2020-05-25,21.53796539,19.11031079,17.16689314,16.06055938,15.02017656,13.98056509,14.31965907,13.47647099,12.220998,10.10066067,9.605669999,9.324223987,9.084214478,8.659721696,8.551709747,8.551709747,8.551709747,8.551709747,8.551709747
2020-05-26,21.49240646,19.17347472,17.31461689,16.24563022,15.24139028,14.23641706,14.57284113,13.75348477,12.53544059,10.47803471,10.00023826,9.725962234,9.492179901,9.081044097,8.976159668,8.976159668,8.976159668,8.976159668,8.976159668
2020-05-27,14.55682144,13.6566733,12.87984544,12.19261115,11.56632437,10.91336965,11.32333108,10.69437895,9.802042381,8.288613832,7.992137011,7.782240162,7.60331862,7.288381025,7.208070374,7.208070374,7.208070374,7.208070374,7.208070374
2020-05-28,12.76701508,11.46331973,10.39234485,9.663611533,9.022685567,8.300091093,8.619977529,8.013466338,7.131848459,5.63980392,5.319103852,5.116439196,4.943680801,4.639554959,4.562005615,4.562005615,4.562005615,4.562005615,4.562005615
2020-05-29,12.55302963,10.59503925,9.028494106,8.140584888,7.404657634,6.471986723,6.740031506,6.064981143,5.059159023,3.360552007,2.963113519,2.737734118,2.545543216,2.205760352,2.119287109,2.119287109,2.119287109,2.119287109,2.119287109
2020-05-30,12.68900833,10.19426226,8.225435783,7.227948908,6.348557042,5.346799055,5.551560572,4.844265973,3.768913508,1.955989997,1.504161659,1.26721177,1.065228249,0.709670708,0.619004822,0.619004822,0.619004822,0.619004822,0.619004822
2020-05-31,13.6487709,10.54625143,8.103170202,6.889245141,5.779955009,4.598165574,4.825916622,3.976649425,2.680257829,0.495421748,-0.055648705,-0.339549281,-0.581649233,-1.009782301,-1.118727112,-1.118727112,-1.118727112,-1.118727112,-1.118727112
2020-06-01,13.49836502,10.3380578,7.838847542,6.549972002,5.37192752,4.120211367,4.405932021,3.481083128,2.079901174,-0.283033004,-0.865706589,-1.174313316,-1.437541011,-1.904267445,-2.022890472,-2.022890472,-2.022890472,-2.022890472,-2.022890472
2020-06-02,12.90444717,10.12270982,7.917039897,6.753799029,5.707556253,4.562507719,4.843360517,3.99646113,2.718815228,0.563437602,0.038837134,-0.244242084,-0.485618921,-0.912001862,-1.020555878,-1.020555878,-1.020555878,-1.020555878,-1.020555878
2020-06-03,8.925836182,5.570117768,2.984502237,1.9515693,1.047003266,-0.012408409,-0.053917236,-0.65271119,-1.623391758,-3.251313006,-3.733176163,-3.935194528,-4.107311297,-4.408422692,-4.485422516,-4.485422516,-4.485422516,-4.485422516,-4.485422516
2020-06-04,8.861104584,5.115556175,2.257741524,1.243589413,0.316243504,-0.694414103,-0.882770319,-1.39266749,-2.262289723,-3.715009579,-4.196271715,-4.369471793,-4.516949595,-4.773163905,-4.838892365,-4.838892365,-4.838892365,-4.838892365,-4.838892365
2020-06-05,10.17852173,7.192070947,4.886773478,3.946782573,3.059727283,2.160312473,2.145242284,1.588677961,0.69288256,-0.810303069,-1.247590212,-1.435426781,-1.595440389,-1.874952093,-1.946478271,-1.946478271,-1.946478271,-1.946478271,-1.946478271
2020-06-06,12.46439133,10.20619015,8.415898666,7.472870592,6.58645677,5.695985017,5.923023965,5.236982704,4.201776243,2.455425214,2.030081076,1.800305534,1.604444001,1.259795152,1.171895599,1.171895599,1.171895599,1.171895599,1.171895599
2020-06-07,11.05870209,8.548282409,6.565301712,5.55275518,4.632741424,3.643401423,3.858731924,3.136953761,2.041297549,0.193901109,-0.264350715,-0.505442902,-0.711053074,-1.074981922,-1.167551422,-1.167551422,-1.167551422,-1.167551422,-1.167551422
2020-06-08,9.662007904,6.928754567,4.784022298,3.751874588,2.828779619,1.802080653,1.96425237,1.258649896,0.17401861,-1.652869747,-2.123146207,-2.357290781,-2.557215154,-2.916051194,-3.006750488,-3.006750488,-3.006750488,-3.006750488,-3.006750488
2020-06-09,10.66953812,8.088596917,6.058921038,5.062317617,4.192842897,3.181084826,3.356562256,2.665190753,1.607146217,-0.17562085,-0.628649129,-0.858225782,-1.05421979,-1.405378029,-1.494207764,-1.494207764,-1.494207764,-1.494207764,-1.494207764
2020-06-10,10.59589539,8.061477316,6.04551675,4.954203105,3.982825523,2.900067576,3.188177262,2.380612888,1.168034486,-0.878391979,-1.369191387,-1.63825089,-1.867784608,-2.275558422,-2.379106903,-2.379106903,-2.379106903,-2.379106903,-2.379106903
2020-06-11,9.776025391,7.060893775,4.924355983,3.869367588,2.940390165,1.878196637,2.069619,1.334800746,0.211624549,-1.681077976,-2.160338541,-2.405851415,-2.615236322,-2.985943017,-3.080225372,-3.080225372,-3.080225372,-3.080225372,-3.080225372
2020-06-12,8.572587585,5.06260213,2.361901466,1.300101619,0.445056174,-0.719308096,-0.78254006,-1.387602297,-2.374219632,-4.02810128,-4.524525646,-4.727894535,-4.901278074,-5.207020471,-5.284922028,-5.284922028,-5.284922028,-5.284922028,-5.284922028
2020-06-13,10.85828552,7.95068254,5.69054443,4.698000846,3.862537869,2.817719113,2.881525434,2.251311855,1.259957405,-0.406654518,-0.863940157,-1.07569504,-1.256173171,-1.573284452,-1.65421524,-1.65421524,-1.65421524,-1.65421524,-1.65421524
2020-06-14,16.11383972,13.49420846,11.43229959,10.41185529,9.508154131,8.485970545,8.673339223,7.961440022,6.873820087,5.040960785,4.577512331,4.337150745,4.132509464,3.777478615,3.686341858,3.686341858,3.686341858,3.686341858,3.686341858
2020-06-15,11.73806915,9.757062311,8.183424236,7.340856034,6.593606891,5.754445953,5.968896459,5.349600365,4.417896571,2.845752663,2.466383032,2.258418197,2.081228775,1.771111055,1.691823578,1.691823578,1.691823578,1.691823578,1.691823578
2020-06-16,11.20071182,8.216706166,5.91884604,5.006966627,4.219582129,3.272813733,3.228987921,2.704099063,1.851164662,0.420988016,-0.004793864,-0.181759629,-0.332552059,-0.596775677,-0.664293671,-0.664293671,-0.664293671,-0.664293671,-0.664293671
2020-06-17,9.640214539,6.332492906,3.778936399,2.736524129,1.851277431,0.756421366,0.740130334,0.122207712,-0.87195809,-2.540265426,-3.025124554,-3.232689135,-3.409643575,-3.721554742,-3.801042938,-3.801042938,-3.801042938,-3.801042938,-3.801042938
2020-06-18,10.30862961,7.046453654,4.522480603,3.466942799,2.599366289,1.463991991,1.475840974,0.835050456,-0.187765068,-1.905238952,-2.394624964,-2.608488745,-2.790991259,-3.116377038,-3.198870087,-3.198870087,-3.198870087,-3.198870087,-3.198870087
2020-06-19,10.78643188,7.70742058,5.328971661,4.351460976,3.609042146,2.495947223,2.487310369,1.903920582,0.967440172,-0.604349937,-1.058609165,-1.25403623,-1.42071413,-1.715986992,-1.79106369,-1.79106369,-1.79106369,-1.79106369,-1.79106369
2020-06-20,10.50856934,7.740055986,5.606987271,4.755292651,4.074530587,3.136499518,3.101134069,2.607679386,1.807608312,0.465835143,0.06849089,-0.096187333,-0.23674069,-0.487828189,-0.551428223,-0.551428223,-0.551428223,-0.551428223,-0.551428223
2020-06-21,10.85338364,8.359616512,6.422278966,5.576509162,4.87611023,3.974051182,4.023018495,3.488789612,2.647017268,1.232067206,0.842111372,0.66307598,0.510417075,0.240782745,0.172132111,0.172132111,0.172132111,0.172132111,0.172132111
2020-06-22,10.97346649,8.865123355,7.212183792,6.423100252,5.790961948,4.93277967,5.049906967,4.51371426,3.687976212,2.297364878,1.937496074,1.757986779,1.604932074,1.334770781,1.265966034,1.265966034,1.265966034,1.265966034,1.265966034
2020-06-23,7.919454193,4.499584137,1.911121239,1.087930786,0.421102164,-0.492219652,-0.770515039,-1.118718576,-1.754365528,-2.810949984,-3.208462636,-3.326946889,-3.427880291,-3.604178662,-3.649294281,-3.649294281,-3.649294281,-3.649294281,-3.649294281
2020-06-24,6.807862854,2.700884364,-0.435538557,-1.561547838,-2.503015579,-3.711395088,-3.904398163,-4.479478969,-5.454580266,-7.084223184,-7.617631144,-7.811424667,-7.976641157,-8.267909059,-8.342131042,-8.342131042,-8.342131042,-8.342131042,-8.342131042
2020-06-25,7.105447388,3.397610095,0.547697084,-0.559069021,-1.494947216,-2.665444581,-2.747081161,-3.369252922,-4.388548924,-6.09657924,-6.614917371,-6.824887145,-7.003788509,-7.316979412,-7.39704361,-7.39704361,-7.39704361,-7.39704361,-7.39704361
2020-06-26,10.66702805,7.381837131,4.843614664,3.798155911,2.937040499,1.813188634,1.807164035,1.181864356,0.178836273,-1.504745151,-1.990438521,-2.202271058,-2.382609722,-2.695201586,-2.775476837,-2.775476837,-2.775476837,-2.775476837,-2.775476837
2020-06-27,11.93024597,8.623992012,6.074654356,5.047907012,4.185870567,3.096652737,3.064679434,2.464389543,1.494088272,-0.133569292,-0.612015291,-0.814488271,-0.986994328,-1.28882759,-1.366007233,-1.366007233,-1.366007233,-1.366007233,-1.366007233
2020-06-28,12.27840576,9.119566217,6.672402177,5.634815466,4.758524086,3.666698924,3.694277112,3.056103393,2.041828401,0.338106899,-0.142090104,-0.357526683,-0.541021312,-0.860909471,-0.942842865,-0.942842865,-0.942842865,-0.942842865,-0.942842865
2020-06-29,9.912644958,6.307649371,3.539700696,2.478009243,1.588381885,0.45649594,0.36229816,-0.226200708,-1.195073466,-2.817986514,-3.316086363,-3.514852689,-3.684194512,-3.980362739,-4.056108856,-4.056108856,-4.056108856,-4.056108856,-4.056108856
2020-06-30,8.344457245,4.310938611,1.213310413,0.022186689,-0.993038783,-2.245707174,-2.347626373,-3.009767562,-4.0987859,-5.923092356,-6.481717744,-6.705941882,-6.89688986,-7.229120291,-7.314291382,-7.314291382,-7.314291382,-7.314291382,-7.314291382
2020-07-01,10.01344452,6.74539638,4.23686698,3.277896119,2.473526659,1.45171426,1.362751127,0.833239704,-0.039701897,-1.501770547,-1.951892671,-2.132827839,-2.286690429,-2.549803991,-2.617796326,-2.617796326,-2.617796326,-2.617796326,-2.617796326
2020-07-02,10.75721893,7.518063918,5.017415981,3.996490156,3.139301469,2.057302959,2.041381583,1.436128747,0.462383309,-1.171661501,-1.646519593,-1.850103191,-2.023625433,-2.328690914,-2.406526947,-2.406526947,-2.406526947,-2.406526947,-2.406526947
2020-07-03,11.50356064,7.901016154,5.138789073,4.096735538,3.21019323,2.111152998,1.997743227,1.431243408,0.492174708,-1.079976224,-1.570025363,-1.761197566,-1.924103554,-2.209724709,-2.28269043,-2.28269043,-2.28269043,-2.28269043,-2.28269043
2020-07-04,7.775292969,4.382358143,1.78382441,0.81706552,0.004287739,-1.026007288,-1.147953976,-1.664748863,-2.526585084,-3.968766127,-4.424323854,-4.59865913,-4.747235608,-5.008106207,-5.074705505,-5.074705505,-5.074705505,-5.074705505,-5.074705505
2020-07-05,6.730531311,3.147573232,0.406523604,-0.59951837,-1.437841437,-2.518494242,-2.662585451,-3.191355224,-4.078561989,-5.562500443,-6.037513219,-6.214724694,-6.365923489,-6.634954545,-6.703222656,-6.703222656,-6.703222656,-6.703222656,-6.703222656
2020-07-06,8.58575592,5.642402704,3.373785868,2.464173398,1.71090077,0.735327189,0.702212943,0.172878459,-0.6840841,-2.121438464,-2.54556031,-2.724535676,-2.876963985,-3.142463645,-3.210493469,-3.210493469,-3.210493469,-3.210493469,-3.210493469
2020-07-07,8.477826691,4.515810019,1.471676622,0.29468852,-0.690279418,-1.945627433,-2.038752879,-2.697125572,-3.77759254,-5.587881926,-6.139450067,-6.362930503,-6.553167406,-6.882543442,-6.967173004,-6.967173004,-6.967173004,-6.967173004,-6.967173004
2020-07-08,8.720128632,4.705220445,1.629019816,0.478544139,-0.464334872,-1.714069888,-1.851938963,-2.470887157,-3.500719238,-5.224326261,-5.766042664,-5.977091801,-6.156640478,-6.4653024,-6.544870758,-6.544870758,-6.544870758,-6.544870758,-6.544870758
